date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:17:38	10510/10510	---M--	200	added ('OK')	image/png	etag:%22290e-53cf151c4a6c6%22	http://www.techfest.org/img/ufo.png	E:/CLabs/Weh/www.techfest.org/img/ufo.png	(from http://www.techfest.org/)
13:17:39	23200/23200	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:43%20GMT	http://www.techfest.org/aboutus	E:/CLabs/Weh/www.techfest.org/aboutus.html	(from http://www.techfest.org/)
13:17:39	53068/53068	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:43%20GMT	http://www.techfest.org/media	E:/CLabs/Weh/www.techfest.org/media.html	(from http://www.techfest.org/)
13:17:40	39498/39498	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:44%20GMT	http://www.techfest.org/hospitality	E:/CLabs/Weh/www.techfest.org/hospitality.html	(from http://www.techfest.org/)
13:17:40	27695/27695	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:44%20GMT	http://www.techfest.org/privacypolicy	E:/CLabs/Weh/www.techfest.org/privacypolicy.html	(from http://www.techfest.org/)
13:17:41	45014/45014	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:45%20GMT	http://www.techfest.org/sponsors	E:/CLabs/Weh/www.techfest.org/sponsors.html	(from http://www.techfest.org/)
13:17:41	35374/35374	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:44:45%20GMT	http://www.techfest.org/contactus	E:/CLabs/Weh/www.techfest.org/contactus.html	(from http://www.techfest.org/)
13:17:41	1146/1146	---M--	200	added ('OK')	image/svg+xml	etag:%2247a-53cf1535e9fe6%22	http://www.techfest.org/img/icons/fb.svg	E:/CLabs/Weh/www.techfest.org/img/icons/fb.svg	(from http://www.techfest.org/)
13:17:41	1399/1399	---M--	200	added ('OK')	image/svg+xml	etag:%22577-53cf1535e9046%22	http://www.techfest.org/img/icons/twitter.svg	E:/CLabs/Weh/www.techfest.org/img/icons/twitter.svg	(from http://www.techfest.org/)
13:17:42	3317/3317	---M--	200	added ('OK')	image/svg+xml	etag:%22cf5-53cf1535f4bc6%22	http://www.techfest.org/img/icons/youtube.svg	E:/CLabs/Weh/www.techfest.org/img/icons/youtube.svg	(from http://www.techfest.org/)
13:17:42	1455/1455	---M--	200	added ('OK')	image/svg+xml	etag:%225af-53cf1535eee06%22	http://www.techfest.org/img/icons/insta.svg	E:/CLabs/Weh/www.techfest.org/img/icons/insta.svg	(from http://www.techfest.org/)
13:17:42	1721/1721	---M--	200	added ('OK')	image/svg+xml	etag:%226b9-53cf1535f0d46%22	http://www.techfest.org/img/icons/linkedin.svg	E:/CLabs/Weh/www.techfest.org/img/icons/linkedin.svg	(from http://www.techfest.org/)
13:17:43	12559/12559	---M-Z	200	added ('OK')	application/javascript	etag:%22310f-53cf15217c806-gzip%22	http://www.techfest.org/js/skrollr.min.js	E:/CLabs/Weh/www.techfest.org/js/skrollr.min.js	(from http://www.techfest.org/)
13:17:44	15968/15968	---M-Z	200	added ('OK')	application/javascript	etag:%223e60-53cf1521c6b86-gzip%22	http://www.techfest.org/js/jquery.ticker.js	E:/CLabs/Weh/www.techfest.org/js/jquery.ticker.js	(from http://www.techfest.org/)
13:17:45	6288/6288	---M-Z	200	added ('OK')	application/javascript	etag:%221890-53cf1521d07c6-gzip%22	http://www.techfest.org/js/skrollr.menu.js	E:/CLabs/Weh/www.techfest.org/js/skrollr.menu.js	(from http://www.techfest.org/)
13:17:46	13844/13844	---M--	200	added ('OK')	text/html	etag:%223614-53cf690b46646%22	http://www.techfest.org/fonts/goodtimesrg-regular-webfont.woff2	E:/CLabs/Weh/www.techfest.org/fonts/goodtimesrg-regular-webfont.html	(from http://www.techfest.org/css/main.css)
13:17:46	152865/152865	---M--	200	added ('OK')	image/png	etag:%2225521-53cf153874626%22	http://www.techfest.org/img/planets/6.png	E:/CLabs/Weh/www.techfest.org/img/planets/6.png	(from http://www.techfest.org/)
13:17:47	46348/46348	---M--	200	added ('OK')	text/html	etag:%22b50c-53cf690b78326%22	http://www.techfest.org/fonts/SFGrandezza-Heavy.ttf	E:/CLabs/Weh/www.techfest.org/fonts/SFGrandezza-Heavy.html	(from http://www.techfest.org/css/main.css)
13:17:48	146015/146015	---M--	200	added ('OK')	image/png	etag:%2223a5f-53cf1538ac0c6%22	http://www.techfest.org/img/planets/5.png	E:/CLabs/Weh/www.techfest.org/img/planets/5.png	(from http://www.techfest.org/)
13:17:49	18100/18100	---M--	200	added ('OK')	application/x-font-woff	etag:%2246b4-53cf690b37be6%22	http://www.techfest.org/fonts/goodtimesrg-regular-webfont.woff	E:/CLabs/Weh/www.techfest.org/fonts/goodtimesrg-regular-webfont.woff	(from http://www.techfest.org/css/main.css)
13:17:50	10966/-1	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2025%20Jan%202017%2007:44:52%20GMT	http://www.techfest.org/images/controls.png	E:/CLabs/Weh/www.techfest.org/images/controls.8b.delayed	(from http://www.techfest.org/css/ticker-style.css)
13:17:50	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:44:54%20GMT	http://www.techfest.org/competitions.jpg	E:/CLabs/Weh/www.techfest.org/competitions.jpg	(from http://www.techfest.org/initiatives)
13:17:52	10703/10703	---M-Z	200	added ('OK')	text/css	etag:%2229cf-53cf62caae706-gzip%22	http://www.techfest.org/css/compi_large.css	E:/CLabs/Weh/www.techfest.org/css/compi_large.css	(from http://www.techfest.org/initiatives)
13:17:52	121260/121260	---MCZ	200	added ('OK')	text/css	etag:W/%222f624089c65f12185e79925bc5a7fc42%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	E:/CLabs/Weh/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/css/bootstrap.min.css	(from http://www.techfest.org/initiatives)
13:17:52	8347/8347	---M-Z	200	added ('OK')	text/css	etag:%22209b-53cf62cab44c6-gzip%22	http://www.techfest.org/css/compi_medium.css	E:/CLabs/Weh/www.techfest.org/css/compi_medium.css	(from http://www.techfest.org/initiatives)
13:17:52	53815/53815	---M-Z	200	added ('OK')	text/css	etag:%22d237-53cf62caceaa6-gzip%22	http://www.techfest.org/css/jquery.mCustomScrollbar.css	E:/CLabs/Weh/www.techfest.org/css/jquery.mCustomScrollbar.css	(from http://www.techfest.org/initiatives)
13:17:55	36868/36868	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c5b5b2fa19bd66ff23211d9f844e0131%22	http://maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js	E:/CLabs/Weh/maxcdn.bootstrapcdn.com/bootstrap/3.3.6/js/bootstrap.min.js	(from http://www.techfest.org/initiatives)
13:17:55	45479/45479	---M-Z	200	added ('OK')	application/javascript	etag:%22b1a7-53cf152194ea6-gzip%22	http://www.techfest.org/js/jquery.mCustomScrollbar.concat.min.js	E:/CLabs/Weh/www.techfest.org/js/jquery.mCustomScrollbar.concat.min.js	(from http://www.techfest.org/initiatives)
13:17:57	14975/14975	---M--	200	added ('OK')	image/png	etag:%223a7f-53cf151d60be6%22	http://www.techfest.org/img/logo.png	E:/CLabs/Weh/www.techfest.org/img/logo.png	(from http://www.techfest.org/initiatives)
13:18:00	19035/19035	---M--	200	added ('OK')	image/jpeg	etag:%224a5b-53cf151d07e06%22	http://www.techfest.org/img/cured.jpg	E:/CLabs/Weh/www.techfest.org/img/cured.jpg	(from http://www.techfest.org/initiatives)
13:18:02	102870/102870	---M--	200	added ('OK')	image/jpeg	etag:%22191d6-53cf151c7c3a6%22	http://www.techfest.org/img/homebackground.jpg	E:/CLabs/Weh/www.techfest.org/img/homebackground.jpg	(from http://www.techfest.org/css/main.css)
13:18:03	14881/14881	---M--	200	added ('OK')	image/jpeg	etag:%223a21-53cf151d1e566%22	http://www.techfest.org/img/savethesouls.jpg	E:/CLabs/Weh/www.techfest.org/img/savethesouls.jpg	(from http://www.techfest.org/initiatives)
13:18:05	13547/13547	---M--	200	added ('OK')	image/jpeg	etag:%2234eb-53cf151cd22a6%22	http://www.techfest.org/img/stem.jpg	E:/CLabs/Weh/www.techfest.org/img/stem.jpg	(from http://www.techfest.org/initiatives)
13:18:06	132485/132485	---M-Z	200	added ('OK')	text/html	date:Wed,%2025%20Jan%202017%2007:45:09%20GMT	http://www.techfest.org/twmun	E:/CLabs/Weh/www.techfest.org/twmun.html	(from http://www.techfest.org/initiatives)
13:18:07	15949/15949	---M--	200	added ('OK')	image/jpeg	etag:%223e4d-53cf151c70826%22	http://www.techfest.org/img/mii.jpg	E:/CLabs/Weh/www.techfest.org/img/mii.jpg	(from http://www.techfest.org/initiatives)
13:18:07	396/396	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:45:11%20GMT	http://www.techfest.org/tuav	E:/CLabs/Weh/www.techfest.org/tuav	(from http://www.techfest.org/initiatives)
13:18:07	336/336	---M--	302	error ('Found')	text/html	date:Wed,%2025%20Jan%202017%2007:45:11%20GMT	http://www.techfest.org/workshops#tuav	E:/CLabs/Weh/www.techfest.org/workshops#tuav	(from http://www.techfest.org/initiatives)
